"tienda","categoria","sub_categoria","nombre","precio","fecha","precio_num","grupo"
"Farmacorp","cuidado_personal",NA,"Garnier Nutrisse Tinte 3.0 Castano Oscuro X Unidad","Ahora Bs43,10",2025-06-12,43.1,"1"
"Farmacorp","cuidado_personal",NA,"Kotex Nocturna Con Alas X 24 Unidades","Ahora Bs98,00",2025-06-12,98,"3"
"Farmacorp","cuidado_personal",NA,"Kotex Nocturna Con Alas X 8 Unidades","Ahora Bs26,81",2025-06-12,26.81,"1"
"Farmacorp","cuidado_personal",NA,"Kotex Nocturna Ultrafina X 24 Unidades","Ahora Bs97,50",2025-06-12,97.5,"3"
"Farmacorp","cuidado_personal",NA,"Kotex Normal Extra Suave Con Alas X 42 Unidades","Ahora Bs81,40",2025-06-12,81.4,"1"
"Farmacorp","cuidado_personal",NA,"Kotex Normal Tela Con Alas X 10 Unidades","Ahora Bs22,50",2025-06-12,22.5,"1"
"Farmacorp","cuidado_personal",NA,"Kotex Protect Diarios Con Indicador De Ph X 15 Unidades","Ahora Bs17,40",2025-06-12,17.4,"1"
"Farmacorp","cuidado_personal",NA,"Kotex Protect Diarios Con Indicador De Ph X 150 Unidades","Ahora Bs156,80",2025-06-12,156.8,"3"
"Farmacorp","cuidado_personal",NA,"Kotex Tampones Con Aplicador Tamaño Medio X 8 Unidades","Ahora Bs83,80",2025-06-12,83.8,"1"
"Farmacorp","cuidado_personal",NA,"Kotex Tampones Con Aplicador Tamaño Super X 8 Unidades","Ahora Bs83,80",2025-06-12,83.8,"1"
"Farmacorp","cuidado_personal",NA,"Kotex Tampones Digitales Super X 12 Unidades","Ahora Bs52,30",2025-06-12,52.3,"1"
"Farmacorp","cuidado_personal",NA,"Kotex Toalla Ultrafina Antibacterial X 60 Unidades","Ahora Bs121,50",2025-06-12,121.5,"3"
"Farmacorp","cuidado_personal",NA,"Kotex Toalla Ultrafina Sport Con Alas X 10 Unidades","Ahora Bs23,80",2025-06-12,23.8,"1"
"Farmacorp","cuidado_personal",NA,"Kotex Ultra Flexible Protector Diario X 150 Unidades","Ahora Bs156,80",2025-06-12,156.8,"3"
"Farmacorp","cuidado_personal",NA,"Kotex Ultra Flexible Protector Diario X 50 Unidades","Ahora Bs62,30",2025-06-12,62.3,"1"
"Farmacorp","cuidado_personal",NA,"Lady Free Toalla Noches Seguras Con Alas X 1O Unidades","Ahora Bs30,50",2025-06-12,30.5,"1"
"Farmacorp","cuidado_personal",NA,"Nosotras Maternidad X 10 Unidades","Ahora Bs54,90",2025-06-12,54.9,"1"
"Farmacorp","cuidado_personal",NA,"Nosotras Natural Alas Tela Gel X 10 Unidades","Ahora Bs23,70",2025-06-12,23.7,"1"
"Farmacorp","cuidado_personal",NA,"Nosotras Tampon Regular Con Aplicador X 8 Unidades","Ahora Bs79,90",2025-06-12,79.9,"1"
"Farmacorp","cuidado_personal",NA,"Tampones O.B. Originales Medio X 16 Unidades","Ahora Bs74,90",2025-06-12,74.9,"1"
"Farmacorp","cuidado_personal",NA,"Tampones O.B. Originales Medio X 8 Unidades","Ahora Bs47,40",2025-06-12,47.4,"1"
"Farmacorp","cuidado_personal",NA,"Tampones O.B. Originales Mini X 8 Unidades","Ahora Bs47,40",2025-06-12,47.4,"1"
"Farmacorp","cuidado_personal",NA,"Tampones O.B. Originales Super X 16 Unidades","Ahora Bs75,80",2025-06-12,75.8,"1"
"Farmacorp","cuidado_personal",NA,"Tampones O.B. Originales Super X 8 Unidades","Ahora Bs46,00",2025-06-12,46,"1"
"Farmacorp","cuidado_personal",NA,"Tena Toallas Higienicas Discreet Medium X 10 Unidades","Ahora Bs39,20",2025-06-12,39.2,"1"
"Farmacorp","cuidado_personal",NA,"Toallas Higienicas Tena Discreet Maxi X 10 Unidades","Ahora Bs44,50",2025-06-12,44.5,"1"
"Farmacorp","cuidado_personal",NA,"Toallitas Femeninas Nosotras Buenas Noches Invisible Rapisec X 8 Unidades","Ahora Bs37,50",2025-06-12,37.5,"1"
"Farmacorp","cuidado_personal",NA,"Toallitas Femeninas Nosotras Clásica Invisible X 10 Unidades","Ahora Bs25,40",2025-06-12,25.4,"1"
"Farmacorp","cuidado_personal",NA,"Toallitas Femeninas Nosotras Clásica Invisible X 30 Unidades","Ahora Bs69,30",2025-06-12,69.3,"1"
"Farmacorp","cuidado_personal",NA,"Toallitas Femeninas Nosotras Natural Buenas Noches X 10 Unidades","Ahora Bs39,10",2025-06-12,39.1,"1"
"Farmacorp","cuidado_personal",NA,"Toallitas Femeninas Nosotras Natural Buenas Noches X 24 Unidades","Ahora Bs89,20",2025-06-12,89.2,"3"
"Farmacorp","cuidado_personal",NA,"Toallitas Femeninas Nosotras Natural Invisible Rapigel X 10 Unidades","Ahora Bs25,00",2025-06-12,25,"1"
"Farmacorp","cuidado_personal",NA,"Toallitas Femeninas Nosotras Rapisec Invisible Con Rapigel X 30 Unidades","Ahora Bs68,30",2025-06-12,68.3,"1"
"Farmacorp","cuidado_personal",NA,"Edapil M 5% Espuma X 100G Anticaida Minoxidil","Ahora Bs480,40",2025-06-12,480.4,"2"
"Farmacorp","cuidado_personal",NA,"Garnier Hair Food Mascarilla De Tratamiento Banana X 343G","Ahora Bs88,40",2025-06-12,88.4,"3"
"Farmacorp","cuidado_bebe","accesorios para el bebe","Protectores De Lactancia Pigeon Comfy Feel X 36 Piezas","Bs216,00",2025-06-12,216,"3"
"Farmacorp","cuidado_bebe","acondicionadores","Acondicionador Para Ninhos Johnson´S Gotas De Brillo X 200Ml","Ahora Bs62,80",2025-06-12,62.8,"1"
"Farmacorp","cuidado_bebe","acondicionadores","Balsamo Acondicionador Simonds Baby Care X 610Ml","Ahora Bs84,20",2025-06-12,84.2,"1"
"Farmacorp","cuidado_bebe","acondicionadores","Simonds Baby Facil D Peinar Acond X 400Ml Suav Bri","Ahora Bs62,20",2025-06-12,62.2,"1"
"Farmacorp","cuidado_bebe","acondicionadores","Simonds Balsamo Acondicionador Manzanilla X 400Ml","Ahora Bs62,30",2025-06-12,62.3,"1"
"Farmacorp","cuidado_bebe","acondicionadores","Simonds Balsamo Acondicionador Manzanilla X 610Ml","Ahora Bs84,20",2025-06-12,84.2,"1"
"Farmacorp","cuidado_bebe","acondicionadores","Simonds Balsamo Acond X 400Ml Baby Care","Bs61,70",2025-06-12,61.7,"1"
"Farmacorp","cuidado_bebe","anti escaldantes","Ternesil Crema X 20G","Ahora Bs38,60",2025-06-12,38.6,"1"
"Farmacorp","cuidado_bebe","cuidado corporal infantil","Hisopos Flexibles Cotonetes Johnson Y Johnson X 75 Unidades","Ahora Bs39,10",2025-06-12,39.1,"1"
"Farmacorp","cuidado_bebe","cuidado corporal infantil","Hisopos Flexibles Cotonetes Johnson Y Johnson X 150 Unidades","Ahora Bs60,50",2025-06-12,60.5,"1"
"Farmacorp","cuidado_bebe","cuidado corporal infantil","Johnson Hisopos Flexibles Cotonetes X 150 Unidades","Ahora Bs52,70",2025-06-12,52.7,"1"
"Farmacorp","cuidado_bebe","cuidado corporal infantil","Huggies Shampoo Extra Suave X 200Ml","Ahora Bs22,40",2025-06-12,22.4,"1"
"Farmacorp","cuidado_bebe","cuidado corporal infantil","Algabo Baby Polvo De Fecula Extra Suave X 200G","Bs36,20",2025-06-12,36.2,"1"
"Farmacorp","cuidado_bebe","formulas etapa 1","Nan 1 Optipro X 1.1Kg","Ahora Bs294,60",2025-06-12,294.6,"2"
"Farmacorp","cuidado_bebe","formulas etapa 1","Nan 1 Optipro X 400G","Ahora Bs154,10",2025-06-12,154.1,"3"
"Farmacorp","cuidado_bebe","fromulas etapa 2","Nan 2 Optipro X 1.1Kg","Ahora Bs287,00",2025-06-12,287,"2"
"Farmacorp","cuidado_bebe","fromulas etapa 2","Nan 2 Optipro X 400G","Ahora Bs145,10",2025-06-12,145.1,"3"
"Farmacorp","cuidado_bebe","formulas etapa 3","Nan 3 Optipro X 800G","Ahora Bs182,40",2025-06-12,182.4,"3"
"Farmacorp","cuidado_bebe","formulas etapa 3","Bebelac Gold 3 Formula Lactea X 1.2Kg","Ahora Bs341,80",2025-06-12,341.8,"2"
"Farmacorp","cuidado_bebe","formulas etapa 3","Bebelac Gold 3 Formula Lactea X 400G","Ahora Bs138,40",2025-06-12,138.4,"3"
"Farmacorp","cuidado_bebe","leche bebe","Nan 2 Optipro X 1.1Kg","Ahora Bs287,00",2025-06-12,287,"2"
"Farmacorp","cuidado_bebe","leche bebe","Nan 1 Optipro X 1.1Kg","Ahora Bs294,60",2025-06-12,294.6,"2"
"Farmacorp","cuidado_bebe","leche bebe","Nan 1 Optipro X 400G","Ahora Bs154,10",2025-06-12,154.1,"3"
"Farmacorp","cuidado_bebe","leche bebe","Nan 3 Optipro X 800G","Ahora Bs182,40",2025-06-12,182.4,"3"
"Farmacorp","cuidado_bebe","leche bebe","Nan 3 Supreme X 800G","Ahora Bs318,60",2025-06-12,318.6,"2"
"Farmacorp","cuidado_bebe","leche bebe","Nan 2 Optipro X 400G","Ahora Bs145,10",2025-06-12,145.1,"3"
"Farmacorp","cuidado_bebe","leche bebe","Nan Comfort Expert Pro X 800G","Ahora Bs336,10",2025-06-12,336.1,"2"
"Farmacorp","cuidado_bebe","leche bebe","Nan Comfort Expert Pro X 400G","Ahora Bs169,80",2025-06-12,169.8,"3"
"Farmacorp","cuidado_bebe","chupetes","Pigeon Mordedor Frio Flor X Pieza","Bs141,20",2025-06-12,141.2,"3"
"Farmacorp","cuidado_bebe","pañales y toallas humedas","Toallas Humedas Doctor Baby Pocoyo X 100 Unidades","Ahora Bs17,00",2025-06-12,17,"1"
"Farmacorp","cuidado_bebe","pañales y toallas humedas","Toallitas Húmedas Doctor Baby Pocoyo Hipoalergénico X 100 Unidades","Ahora Bs17,00",2025-06-12,17,"1"
"Farmacorp","cuidado_bebe","pañales y toallas humedas","Toallitas Húmedas Ninet Clásicas X 100 Unidades","Ahora Bs18,50",2025-06-12,18.5,"1"
"Farmacorp","cuidado_bebe","pañales y toallas humedas","Huggies Triple Proteccion Xg X 28 Unidades","Ahora Bs98,70",2025-06-12,98.7,"3"
"Farmacorp","cuidado_bebe","pañales y toallas humedas","Huggies Triple Proteccion G X 32 Unidades","Ahora Bs98,70",2025-06-12,98.7,"3"
"Farmacorp","cuidado_bebe","pañales y toallas humedas","Huggies Toallitas Humedas Cuidado 4En1 X 184 Unidades","Ahora Bs191,60",2025-06-12,191.6,"3"
"Farmacorp","cuidado_bebe","pañales y toallas humedas","Huggies Triple Proteccion M X 34 Unidades","Ahora Bs98,70",2025-06-12,98.7,"3"
"Farmacorp","cuidado_bebe","pañales y toallas humedas","Toallitas Húmedas Ninet Plus X 180 Unidades","Ahora Bs36,48",2025-06-12,36.48,"1"
"Farmacorp","cuidado_bebe","pañales y toallas humedas","Toallitas Húmedas Ninet Recién Nacido X 80 Unidades","Ahora Bs31,30",2025-06-12,31.3,"1"
"Farmacorp","cuidado_bebe","pañales y toallas humedas","Toallitas Húmedas Ninet Plus X 80 Unidades","Ahora Bs19,60",2025-06-12,19.6,"1"
"Farmacorp","cuidado_bebe","papillas","Cerelac 5 Cereales Y Leche Nuevo X 400G","Ahora Bs84,50",2025-06-12,84.5,"1"
"Farmacorp","cuidado_bebe","papillas","Cerelac 5 Cereales Y Leche X 1K","Ahora Bs176,60",2025-06-12,176.6,"3"
"Farmacorp","cuidado_bebe","papillas","Heinz Colado De Ciruela Pasa X 113G","Bs16,50",2025-06-12,16.5,"1"
"Farmacorp","cuidado_bebe","papillas","Heinz Creciditos Pera X 113G","Bs16,50",2025-06-12,16.5,"1"
"Farmacorp","cuidado_bebe","papillas","Heinz Colado De Banana X 113G","Ahora Bs16,50",2025-06-12,16.5,"1"
"Farmacorp","cuidado_bebe","papillas","Heinz Creciditos Colado Mango X 113G","Bs16,50",2025-06-12,16.5,"1"
"Farmacorp","cuidado_bebe","papillas","Heinz Creciditos Zanahoria Y Naranja X 113G","Bs16,50",2025-06-12,16.5,"1"
"Farmacorp","cuidado_bebe","papillas","Heinz Colado De Melocotón X 113G","Ahora Bs16,50",2025-06-12,16.5,"1"
"Farmacorp","cuidado_bebe","papillas","Heinz Creciditos Guayaba X 113G","Bs16,50",2025-06-12,16.5,"1"
"Farmacorp","cuidado_bebe","papillas","Heinz Creciditos Frutas Tropicales 12 Meses X 113G","Ahora Bs16,50",2025-06-12,16.5,"1"
"Farmacorp","cuidado_bebe","papillas","Alpina Baby Pera X 113G","Ahora Bs8,00",2025-06-12,8,"1"
"Farmacorp","cuidado_bebe","shampoo","Eucerin Baby Bano Y Shampoo Piel Sensible X 400Ml","Ahora Bs310,70",2025-06-12,310.7,"2"
"Farmacorp","cuidado_bebe","shampoo","Johnson Baby Shampoo Para Bebé Ph Balanceado X 750Ml","Ahora Bs150,80",2025-06-12,150.8,"3"
"Farmacorp","cuidado_bebe","shampoo","Shampoo Para Bebé Johnsons Ph Balanceado X 200Ml","Ahora Bs52,40",2025-06-12,52.4,"1"
"Farmacorp","cuidado_bebe","shampoo","Johnson Shampoo Para Bebé Cabello Claro X 200Ml","Ahora Bs62,80",2025-06-12,62.8,"1"
"Farmacorp","cuidado_bebe","shampoo","Simonds Shampoo Baby X 610Ml","Ahora Bs84,10",2025-06-12,84.1,"1"
"Farmacorp","cuidado_bebe","shampoo","Johnson Shampoo Para Bebé Ph Balanceado X 400Ml","Ahora Bs99,20",2025-06-12,99.2,"3"
"Farmacorp","cuidado_bebe","shampoo","Simonds Shampoo Manzanilla X 610Ml","Ahora Bs84,10",2025-06-12,84.1,"1"
"Farmacorp","cuidado_bebe","shampoo","Loreal Kids Shampoo Manzanilla X 265Ml","Ahora Bs55,80",2025-06-12,55.8,"1"
"Farmacorp","cuidado_bebe","shampoo","Simonds Shampoo Manzanilla X 400Ml","Ahora Bs62,50",2025-06-12,62.5,"1"
"Farmacorp","cuidado_bebe","shampoo","Simonds Shampoo Baby X 400Ml","Ahora Bs62,50",2025-06-12,62.5,"1"
"Farmacorp","cuidado_bebe","shampoo","Shampoo Johnson Baby Fragancia Prolongada X 200Ml","Ahora Bs62,80",2025-06-12,62.8,"1"
"Farmacorp","cuidado_bebe","shampoo","Loreal Kids Shampoo Fresa Cremosa X 265Ml","Ahora Bs55,80",2025-06-12,55.8,"1"
"Farmacorp","cuidado_bebe","shampoo","Simonds Shampoo Baby Sin Sal X 400Ml","Ahora Bs62,50",2025-06-12,62.5,"1"
"Farmacorp","cuidado_bebe","shampoo","Simonds Shampoo Vitamina Pantenol Sin Sal X 400Ml","Bs62,50",2025-06-12,62.5,"1"
"Farmacorp","cuidado_bebe","shampoo","Simonds Baby Facil De Peinar Shampoo Suave Y Brilo X 400Ml","Bs62,50",2025-06-12,62.5,"1"
"Farmacorp","cuidado_bebe","shampoo","Simonds Shampoo 2 En 1 Pineappel X 400Ml","Ahora Bs51,50",2025-06-12,51.5,"1"
"Farmacorp","cuidado_bebe","shampoo","Simonds Smile Kids Shampoo 2 En 1 Manzanilla X 400Ml","Ahora Bs52,00",2025-06-12,52,"1"
"Farmacorp","cuidado_bebe","shampoo","Simonds Smile Kids Shampoo Fresa Berry 2 En 1 X 400Ml","Ahora Bs52,00",2025-06-12,52,"1"
"Farmacorp","cuidado_bebe","shampoo","Simonds Smile Kids Shampoo 2 En 1 X 400Ml Coconut","Ahora Bs51,50",2025-06-12,51.5,"1"
"Farmacorp","cuidado_bebe","talco","Talco Litel X 100G","Ahora Bs17,20",2025-06-12,17.2,"1"
"Farmacorp","cuidado_bebe","talco","Simonds Polvo De Fécula X 100G","Ahora Bs59,10",2025-06-12,59.1,"1"
"Farmacorp","cuidado_bebe","termometro","Pigeon Termómetro Digital 800 X Unidad","Bs198,10",2025-06-12,198.1,"3"
"Farmacorp","cuidado_bebe","toallas humedas","Toallitas Húmedas Ninet Clásicas X 100 Unidades","Ahora Bs18,50",2025-06-12,18.5,"1"
"Farmacorp","cuidado_bebe","toallas humedas","Toallitas Húmedas Ninet Plus X 180 Unidades","Ahora Bs36,48",2025-06-12,36.48,"1"
"Farmacorp","cuidado_bebe","toallas humedas","Toallitas Húmedas Ninet Recién Nacido X 80 Unidades","Ahora Bs31,30",2025-06-12,31.3,"1"
"Farmacorp","cuidado_bebe","toallas humedas","Toallitas Húmedas Ninet Plus X 80 Unidades","Ahora Bs19,60",2025-06-12,19.6,"1"
